0,0
0.01,3.2641e-4
0.02,0.0021366
0.03,0.0066489
0.04,0.014145
0.05,0.024397
0.06,0.037248
0.07,0.052663
0.08,0.070659
0.09,0.091258
0.1,0.11448
0.11,0.14035
0.12,0.16889
0.13,0.20013
0.14,0.23409
0.15,0.27078
0.16,0.31023
0.17,0.35243
0.18,0.39741
0.19,0.44518
0.2,0.49575
0.21,0.54911
0.22,0.6053
0.23,0.6643
0.24,0.72614
0.255,0.82543
0.2775,0.99104
0.31125,1.2775
0.36125,1.7872
0.41125,2.4002
0.46125,3.1167
0.51125,3.9357
0.56125,4.8529
0.61125,5.8624
0.66125,6.9597
0.71125,8.1396
0.76125,9.394
0.81125,10.715
0.86125,12.093
0.91125,13.517
0.96125,14.973
1.0113,16.445
1.0613,17.915
1.1113,19.364
1.1613,20.776
1.2113,22.133
1.2613,23.417
1.3113,24.614
1.3613,25.714
1.4085,26.662
1.4561,27.527
1.506,28.347
1.556,29.091
1.606,29.779
1.656,30.444
1.706,31.109
1.756,31.789
1.806,32.492
1.856,33.225
1.905,33.975
1.955,34.768
2.005,35.586
2.055,36.421
2.105,37.266
2.155,38.115
2.205,38.959
2.255,39.792
2.305,40.61
2.355,41.411
2.405,42.193
2.455,42.956
2.505,43.704
2.555,44.441
2.605,45.173
2.655,45.904
2.705,46.641
2.755,47.391
2.805,48.158
2.855,48.944
2.905,49.749
2.955,50.57
3.005,51.407
3.055,52.259
3.105,53.123
3.155,53.998
3.205,54.881
3.255,55.766
3.305,56.649
3.355,57.526
3.405,58.395
3.455,59.255
3.505,60.103
3.555,60.934
3.605,61.748
3.655,62.548
3.705,63.338
3.755,64.122
3.805,64.908
3.855,65.697
3.905,66.492
3.955,67.296
4.005,68.109
4.055,68.933
4.105,69.766
4.155,70.608
4.205,71.457
4.255,72.312
4.305,73.171
4.355,74.035
4.405,74.903
4.455,75.774
4.505,76.648
4.555,77.52
4.605,78.393
4.655,79.265
4.705,80.137
4.755,81.01
4.805,81.885
4.855,82.76
4.905,83.636
4.955,84.514
5.005,85.394
5.055,86.275
5.105,87.158
5.155,88.043
5.205,88.928
5.255,89.813
5.305,90.7
5.355,91.588
5.405,92.477
5.455,93.367
5.505,94.256
5.555,95.145
5.605,96.034
5.655,96.922
5.705,97.809
5.755,98.697
5.805,99.585
5.855,100.47
5.905,101.36
5.955,102.25
6.005,103.14
6.055,104.03
6.105,104.93
6.155,105.82
6.205,106.72
6.255,107.63
6.305,108.54
6.355,109.45
6.405,110.36
6.455,111.27
6.505,112.19
6.555,113.11
6.605,114.04
6.655,114.96
6.705,115.88
6.755,116.8
6.805,117.72
6.855,118.64
6.905,119.55
6.955,120.47
7.005,121.39
7.055,122.31
7.105,123.23
7.155,124.15
7.205,125.08
7.255,126.01
7.305,126.93
7.355,127.86
7.405,128.8
7.455,129.73
7.505,130.67
7.555,131.61
7.605,132.55
7.655,133.49
7.705,134.44
7.755,135.39
7.805,136.34
7.855,137.29
7.905,138.24
7.955,139.2
8.005,140.16
8.055,141.12
8.105,142.08
8.155,143.04
8.205,144.01
8.255,144.97
8.305,145.94
8.355,146.9
8.405,147.86
8.455,148.82
8.505,149.78
8.555,150.74
8.605,151.69
8.655,152.64
8.705,153.59
8.755,154.53
8.805,155.47
8.855,156.41
8.905,157.35
8.955,158.29
9.005,159.22
9.055,160.16
9.105,161.1
9.155,162.04
9.205,162.98
9.255,163.92
9.305,164.86
9.355,165.81
9.405,166.75
9.455,167.69
9.505,168.64
9.555,169.58
9.605,170.53
9.655,171.48
9.705,172.43
9.755,173.38
9.7575,173.43
9.7613,173.5
9.7669,173.61
9.7753,173.77
9.788,174.01
9.807,174.37
9.8354,174.91
9.8782,175.72
9.9282,176.68
9.9782,177.63
10.028,178.58
10.078,179.53
10.128,180.48
10.178,181.43
10.228,182.38
10.278,183.34
10.328,184.3
10.378,185.26
10.428,186.22
10.478,187.19
10.528,188.15
10.578,189.12
10.628,190.1
10.678,191.07
10.728,192.05
10.778,193.03
10.828,194.01
10.878,195
10.928,195.99
10.978,196.98
11.028,197.98
11.078,198.98
11.128,199.98
11.178,200.98
11.228,201.99
11.278,202.99
11.328,204
11.378,205
11.428,206.01
11.478,207.02
11.528,208.03
11.578,209.04
11.628,210.05
11.678,211.06
11.728,212.07
11.778,213.08
11.828,214.09
11.878,215.1
11.928,216.11
11.978,217.12
12.028,218.13
12.078,219.14
12.128,220.15
12.178,221.16
12.228,222.17
12.278,223.19
12.328,224.2
12.378,225.22
12.428,226.23
12.478,227.25
12.528,228.27
12.578,229.28
12.628,230.3
12.678,231.32
12.728,232.34
12.778,233.36
12.828,234.38
12.878,235.4
12.928,236.42
12.978,237.44
13.028,238.46
13.078,239.48
13.128,240.51
13.178,241.53
13.228,242.55
13.278,243.58
13.328,244.6
13.378,245.63
13.428,246.65
13.478,247.68
13.528,248.71
13.578,249.73
13.628,250.76
13.678,251.79
13.728,252.82
13.782,253.93
13.834,255
13.886,256.09
13.939,257.19
13.992,258.31
14.046,259.45
14.101,260.62
14.157,261.8
14.213,263
14.271,264.23
14.33,265.51
14.391,266.82
14.454,268.18
14.519,269.59
14.587,271.08
14.658,272.64
14.733,274.3
14.812,276.06
14.897,277.95
14.987,280.01
15.084,282.25
15.191,284.73
15.309,287.51
15.441,290.68
15.592,294.35
15.768,298.72
15.978,304.07
16.204,310.04
16.435,316.45
16.758,325.88
17.258,340.71
17.758,355.52
18.258,370.46
18.758,385.28
19.258,399.88
19.758,414.81
20.258,429.98
20.711,444.01
21.211,459.84
21.711,475.62
22.211,491.54
22.711,507.6
23.164,521.81
23.664,537.1
24.164,552.61
24.664,568.04
25.164,582.88
25.664,597.59
26.164,612.39
26.664,627.07
27.164,642
27.664,657.19
28.164,672.29
28.664,687.02
29.164,701.45
29.664,715.84
30.164,730.1
30.664,744.06
31.164,758.02
31.664,771.9
32.164,785.57
32.664,799.23
33.164,813.09
33.534,823.83
34.034,839.06
34.534,854.53
35.034,869.85
35.534,884.98
36.034,900.07
36.534,914.83
37.034,929.16
37.534,943.72
38.034,958.43
38.534,972.99
39.034,987.18
39.534,1001.1
40.034,1015.2
40.534,1029.7
41.034,1044.6
41.534,1059.5
42.034,1074.2
42.534,1088.6
43.034,1103.2
43.534,1118
44.034,1132.8
44.534,1147.4
45.034,1161.7
45.534,1175.5
46.034,1188.9
46.534,1202.5
47.034,1216.4
47.534,1230.3
48.034,1244
48.534,1258
49.034,1272.6
49.534,1287.1
50.034,1301.5
50.534,1316
51.034,1330
51.534,1344
52.034,1358.3
52.534,1372.2
53.034,1385.7
53.534,1399.6
54.034,1413.9
54.534,1428.2
55.034,1442.3
55.534,1456.3
56.034,1470.7
56.085,1472.2
56.144,1473.9
56.212,1475.9
56.294,1478.2
56.395,1481.1
56.523,1484.8
56.703,1490
56.99,1498.3
57.49,1513
57.99,1527.7
58.49,1542.2
58.99,1556.4
59.49,1570.2
59.951,1582.4
60.242,1590.1
60.538,1598.4
61.038,1613
61.538,1627.9
61.993,1641.8
62.493,1657.7
62.993,1673.5
63.493,1689
63.993,1704.1
64.493,1719.2
64.993,1735.1
65.493,1751.5
65.993,1767.9
66.493,1784
66.993,1800.2
67.034,1801.6
67.082,1803.1
67.142,1805
67.221,1807.5
67.331,1810.9
67.497,1816
67.782,1824.7
68.282,1839.3
68.782,1854
69.221,1867.5
69.721,1883.1
70.221,1898.6
70.562,1909.5
70.808,1917.5
70.982,1922.8
71.219,1929.6
71.719,1943.4
72.219,1956.6
72.376,1960.7
72.586,1966.7
72.84,1974.3
73.109,1982.8
73.609,1999.3
73.851,2007.1
74.055,2013.3
74.555,2028.1
74.873,2037.6
75.067,2043.8
75.567,2060.2
76.067,2076.9
76.245,2082.8
76.556,2092.5
77.056,2107.3
77.515,2121
77.769,2128.6
78.269,2142.8
78.769,2156.5
79.051,2164.4
79.309,2172
79.809,2187.4
80.309,2202.6
80.809,2217.4
81.309,2232.5
81.631,2242
82.131,2256.2
82.49,2265.8
82.836,2275.1
83.039,2280.9
83.477,2294.1
83.977,2309.7
84.477,2325.7
84.868,2338
85.127,2345.7
85.627,2360.3
86.127,2374.9
86.627,2389.2
87.127,2403.1
87.501,2413.7
87.693,2419.4
88.193,2435
88.65,2449.2
88.872,2455.7
89.372,2469.9
89.872,2483.8
90.372,2497.7
90.679,2506.5
91.028,2517.1
91.528,2532.7
91.984,2546.6
92.484,2561.8
