0,0
0.01,3.2641e-4
0.02,0.0021366
0.03,0.0066489
0.04,0.014145
0.05,0.024397
0.06,0.037247
0.07,0.052662
0.08,0.070657
0.09,0.091254
0.1,0.11448
0.11,0.14034
0.12,0.16888
0.13,0.20012
0.14,0.23407
0.15,0.27077
0.16,0.31021
0.17,0.35241
0.18,0.39739
0.19,0.44516
0.2,0.49572
0.21,0.54909
0.22,0.60528
0.23,0.66429
0.24,0.72612
0.255,0.82461
0.2775,0.98587
0.31125,1.2584
0.36125,1.7297
0.41125,2.282
0.46125,2.9149
0.51125,3.6284
0.56125,4.4216
0.61125,5.2933
0.66125,6.2417
0.71125,7.2645
0.76125,8.3589
0.81125,9.5216
0.86125,10.749
0.91125,12.037
0.96125,13.382
1.0113,14.78
1.0613,16.227
1.1113,17.721
1.1613,19.259
1.2113,20.838
1.2613,22.456
1.3113,24.112
1.3613,25.808
1.4113,27.543
1.4613,29.321
1.5113,31.144
1.5613,33.017
1.6113,34.937
1.6613,36.887
1.7113,38.845
1.7613,40.806
1.8113,42.767
1.8613,44.73
1.9113,46.692
1.9613,48.653
2.0113,50.609
2.0613,52.56
2.1113,54.504
2.1613,56.439
2.2113,58.364
2.2613,60.28
2.3113,62.185
2.3612,64.08
2.4112,65.968
2.4612,67.849
2.5112,69.727
2.5612,71.6
2.6112,73.472
2.6612,75.342
2.7112,77.212
2.7612,79.082
2.8112,80.951
2.8612,82.82
2.9112,84.687
2.9612,86.55
3.0112,88.41
3.0612,90.267
3.1112,92.12
3.1612,93.969
3.2112,95.812
3.2612,97.65
3.3112,99.483
3.3612,101.31
3.4112,103.13
3.4612,104.95
3.5112,106.75
3.5612,108.55
3.6112,110.35
3.6612,112.14
3.7112,113.93
3.7612,115.71
3.8112,117.49
3.8612,119.27
3.9112,121.05
3.9612,122.83
4.0112,124.6
4.0612,126.38
4.1112,128.16
4.1612,129.93
4.2112,131.7
4.2612,133.47
4.3112,135.24
4.3612,137.01
4.4112,138.77
4.4612,140.53
4.5112,142.28
4.5612,144.04
4.6112,145.78
4.6612,147.53
4.7112,149.27
4.7612,151
4.8112,152.73
4.8612,154.46
4.9112,156.18
4.9612,157.9
5.0112,159.61
5.0612,161.32
5.1112,163.03
5.1612,164.74
5.2112,166.44
5.2612,168.14
5.3112,169.84
5.3612,171.53
5.4112,173.23
5.4612,174.92
5.5112,176.61
5.5612,178.3
5.6112,179.99
5.6612,181.68
5.7112,183.37
5.7612,185.05
5.8112,186.74
5.8612,188.42
5.9112,190.1
5.9612,191.79
6.0112,193.47
6.0612,195.14
6.1112,196.82
6.1612,198.49
6.2112,200.16
6.2612,201.83
6.3112,203.5
6.3612,205.16
6.4112,206.81
6.4612,208.47
6.5112,210.12
6.5612,211.76
6.6112,213.41
6.6612,215.05
6.7112,216.68
6.7612,218.32
6.8112,219.95
6.8612,221.58
6.9112,223.21
6.9612,224.83
7.0112,226.45
7.0612,228.07
7.1112,229.69
7.1612,231.31
7.2112,232.93
7.2612,234.54
7.3112,236.16
7.3612,237.77
7.4112,239.38
7.4612,241
7.5112,242.61
7.5612,244.22
7.6112,245.84
7.6612,247.45
7.7112,249.06
7.7612,250.67
7.8112,252.28
7.8612,253.89
7.9112,255.5
7.9612,257.11
8.0112,258.71
8.0612,260.32
8.1112,261.92
8.1612,263.52
8.2112,265.12
8.2612,266.71
8.3112,268.31
8.3612,269.9
8.4112,271.49
8.4612,273.08
8.5112,274.67
8.5612,276.25
8.6112,277.84
8.6612,279.42
8.7112,280.99
8.7612,282.57
8.8112,284.14
8.8612,285.72
8.9112,287.29
8.9612,288.85
9.0112,290.42
9.0612,291.98
9.1112,293.55
9.1612,295.11
9.2112,296.67
9.2612,298.23
9.3112,299.78
9.3612,301.34
9.4113,302.9
9.4613,304.45
9.5113,306
9.5613,307.55
9.6113,309.1
9.6613,310.65
9.7113,312.2
9.7612,313.75
9.8113,315.29
9.8613,316.84
9.9113,318.38
9.9613,319.92
10.011,321.46
10.061,323
10.111,324.54
10.161,326.07
10.211,327.61
10.261,329.14
10.311,330.68
10.361,332.21
10.411,333.74
10.461,335.27
10.511,336.8
10.561,338.33
10.611,339.86
10.661,341.39
10.711,342.92
10.761,344.44
10.811,345.97
10.861,347.49
10.911,349.02
10.961,350.54
11.011,352.06
11.061,353.59
11.111,355.11
11.161,356.63
11.211,358.15
11.261,359.67
11.311,361.19
11.361,362.7
11.411,364.22
11.461,365.73
11.511,367.25
11.561,368.76
11.611,370.27
11.661,371.78
11.711,373.29
11.761,374.8
11.811,376.31
11.861,377.82
11.911,379.32
11.961,380.83
12.011,382.33
12.061,383.83
12.111,385.33
12.161,386.83
12.211,388.33
12.261,389.83
12.311,391.32
12.361,392.82
12.411,394.31
12.461,395.8
12.511,397.29
12.561,398.77
12.611,400.26
12.661,401.74
12.711,403.22
12.761,404.7
12.811,406.18
12.861,407.65
12.911,409.13
12.961,410.6
13.011,412.07
13.061,413.53
13.111,415
13.161,416.46
13.211,417.91
13.261,419.37
13.311,420.82
13.361,422.27
13.411,423.72
13.461,425.16
13.511,426.6
13.561,428.03
13.611,429.47
13.661,430.91
13.711,432.34
13.761,433.77
13.815,435.3
13.867,436.77
13.919,438.24
13.973,439.71
14.027,441.19
14.082,442.68
14.138,444.17
14.195,445.68
14.253,447.2
14.312,448.73
14.373,450.29
14.435,451.86
14.5,453.46
14.567,455.09
14.636,456.75
14.707,458.43
14.782,460.16
14.861,461.94
14.943,463.77
15.031,465.66
15.124,467.62
15.224,469.66
15.333,471.82
15.452,474.09
15.583,476.51
15.73,479.1
15.898,481.92
16.092,484.99
16.318,488.36
16.606,492.3
16.985,497.03
17.485,502.64
17.985,507.72
18.485,512.32
18.985,516.57
19.485,520.69
19.985,524.6
20.485,528.22
20.985,531.67
21.485,535.1
21.985,538.58
22.485,542.13
22.985,545.78
23.485,549.49
23.985,553.26
24.485,557.2
24.985,561.25
25.485,565.33
25.985,569.44
26.485,573.54
26.985,577.62
27.485,581.55
27.985,585.43
28.485,589.48
28.985,593.65
29.485,597.74
29.985,601.71
30.485,605.44
30.985,608.85
31.485,612.12
31.985,615.37
32.485,618.7
32.985,622.06
33.485,625.39
33.985,628.74
34.485,632.22
34.985,635.98
35.485,639.9
35.985,643.79
36.485,647.53
36.985,651.06
37.485,654.41
37.985,657.67
38.485,660.96
38.985,664.41
39.485,667.89
39.985,671.39
40.485,675.12
40.985,678.91
41.485,682.59
41.985,686.29
42.485,690.02
42.985,693.78
43.485,697.5
43.985,701.13
44.485,704.79
44.985,708.38
45.485,711.92
45.985,715.49
46.485,719.03
46.985,722.53
47.485,726.02
47.985,729.48
48.485,732.87
48.985,736.37
49.485,739.95
49.985,743.56
50.485,747.26
50.985,750.88
51.485,754.44
51.985,758.01
52.485,761.53
52.985,765.05
53.485,768.62
53.985,772.3
54.485,776.07
54.985,779.87
55.485,783.79
55.985,787.77
56.485,791.77
56.536,792.18
56.594,792.64
56.663,793.18
56.745,793.82
56.846,794.6
56.977,795.58
57.158,796.93
57.444,799
57.944,802.53
58.444,806.07
58.944,809.7
59.444,813.43
59.944,817.14
60.444,820.84
60.944,824.58
61.444,828.34
61.944,832.07
62.444,835.76
62.944,839.45
63.444,843.12
63.944,846.76
64.444,850.31
64.944,853.81
65.444,857.36
65.944,861.05
66.444,864.75
66.944,868.25
67.444,871.64
67.486,871.93
67.537,872.27
67.6,872.71
67.681,873.27
67.794,874.07
67.973,875.36
68.364,878.24
68.864,881.89
69.364,885.33
69.864,888.64
70.364,892.07
70.864,895.7
71.364,899.43
71.864,903.38
72.364,907.37
72.864,911.09
73.364,914.68
73.864,918.11
74.364,921.43
74.864,924.79
75.364,928.38
75.864,932.38
76.364,936.55
76.864,940.49
77.364,944.4
77.864,948.22
78.364,951.74
78.864,955.3
79.364,959.06
79.864,962.78
80.364,966.29
80.864,969.85
81.364,973.53
81.864,977.26
82.364,981.02
82.864,984.86
83.364,988.87
83.864,992.89
84.364,996.67
84.864,1000.3
85.364,1004.1
85.864,1007.8
86.364,1011.2
86.864,1014.6
87.364,1018.3
87.864,1022.4
88.364,1026.5
88.864,1030.3
89.364,1033.8
89.864,1037.3
90.364,1040.6
90.864,1044
91.364,1047.4
91.864,1050.6
92.364,1054.1
